"id","artist","artist_wikilink","birthplace","birth_osm","residence","res_osm","birthyear","band"
"2013_3_1","Eddie Razaz","sv.wikipedia.org/wiki/Eddie_Razaz","Kista","{\""place_id\"":\""301178\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""103951832\"",\""boundingbox\"":[\""59.383311\"",\""59.423311\"",\""17.9242849\"",\""17.9642849\""],\""lat\"":\""59.403311\"",\""lon\"":\""17.9442849\"",\""display_name\"":\""Kista, Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""suburb\"",\""importance\"":0.50185895041901,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1988","0"
"2013_3_2","Elin Petersson","sv.wikipedia.org/wiki/Elin_Petersson","Norrköping","{\""place_id\"":\""145064\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""27431648\"",\""boundingbox\"":[\""58.4309124\"",\""58.7509124\"",\""16.0303511\"",\""16.3503511\""],\""lat\"":\""58.5909124\"",\""lon\"":\""16.1903511\"",\""display_name\"":\""Norrköping, Norrköpings kommun, Östergötlands län, Landskapet Östergötland, Östergötlands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.50359754255689,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1981","0"
"2013_3_3","Ravaillacz","sv.wikipedia.org/wiki/Ravaillacz","Norsjö","{\""place_id\"":\""259431\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""61148620\"",\""boundingbox\"":[\""64.8732139\"",\""64.9532139\"",\""19.4400731\"",\""19.5200731\""],\""lat\"":\""64.9132139\"",\""lon\"":\""19.4800731\"",\""display_name\"":\""Norsjö, Norsjö kommun, Västerbottens län, Norrland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.39123150335342,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","2013","1"
"2013_3_4","Amanda Fondell","sv.wikipedia.org/wiki/Amanda_Fondell","Linderöd","{\""place_id\"":\""3530069\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""369388439\"",\""boundingbox\"":[\""55.9130726\"",\""55.9530726\"",\""13.8037564\"",\""13.8437564\""],\""lat\"":\""55.9330726\"",\""lon\"":\""13.8237564\"",\""display_name\"":\""Linderöd, Kristianstads kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""village\"",\""importance\"":0.44854102903848,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Enskededalen","{\""place_id\"":\""3937420\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""442572216\"",\""boundingbox\"":[\""59.2617657\"",\""59.3017657\"",\""18.0854546\"",\""18.1254546\""],\""lat\"":\""59.2817657\"",\""lon\"":\""18.1054546\"",\""display_name\"":\""Enskededalen, Stockholm, Stockholms kommun, Landskapet Södermanland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""suburb\"",\""importance\"":0.38810883699101,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","1994","0"
"2013_3_5","Martin Rolinski","sv.wikipedia.org/wiki/Martin_Rolinski","Angered","{\""place_id\"":\""127783091\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""388997\"",\""boundingbox\"":[\""57.7603991\"",\""57.8659611\"",\""12.0010723\"",\""12.2421195\""],\""lat\"":\""57.81326025\"",\""lon\"":\""12.1183029575863\"",\""display_name\"":\""Angered, Göteborg, Göteborgs kommun, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""boundary\"",\""type\"":\""administrative\"",\""importance\"":0.40330015574966,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_boundary_administrative.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1982","0"
"2013_3_7","State of Drama","sv.wikipedia.org/wiki/State_of_Drama","Dalstorp","{\""place_id\"":\""21001134\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""2124722013\"",\""boundingbox\"":[\""57.5855738\"",\""57.6255738\"",\""13.4916572\"",\""13.5316572\""],\""lat\"":\""57.6055738\"",\""lon\"":\""13.5116572\"",\""display_name\"":\""Dalstorp, Tranemo kommun, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""village\"",\""importance\"":0.385,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Borås","{\""place_id\"":\""16470159\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""1643360977\"",\""boundingbox\"":[\""57.5610853\"",\""57.8810853\"",\""12.7807248\"",\""13.1007248\""],\""lat\"":\""57.7210853\"",\""lon\"":\""12.9407248\"",\""display_name\"":\""Borås, Borås kommun, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.64501452508368,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","2009","1"
"2013_3_8","Janet Leon","sv.wikipedia.org/wiki/Janet_Leon","Göteborg","{\""place_id\"":\""125492\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25930131\"",\""boundingbox\"":[\""57.5472326\"",\""57.8672326\"",\""11.8070171\"",\""12.1270171\""],\""lat\"":\""57.7072326\"",\""lon\"":\""11.9670171\"",\""display_name\"":\""Göteborg, Göteborgs kommun, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.80028667932442,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Göteborg","{\""place_id\"":\""125492\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25930131\"",\""boundingbox\"":[\""57.5472326\"",\""57.8672326\"",\""11.8070171\"",\""12.1270171\""],\""lat\"":\""57.7072326\"",\""lon\"":\""11.9670171\"",\""display_name\"":\""Göteborg, Göteborgs kommun, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.80028667932442,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1990","0"
"2013_4_1","Army of Lovers","sv.wikipedia.org/wiki/Army_of_Lovers","Motala",,"Stockholm",,"1987","1"
"2013_4_2","Lucia Piñera","sv.wikipedia.org/wiki/Lucia_Pi%C3%B1era","Malmö","{\""place_id\"":\""138291\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""26804505\"",\""boundingbox\"":[\""55.4452931\"",\""55.7652931\"",\""12.8401566\"",\""13.1601566\""],\""lat\"":\""55.6052931\"",\""lon\"":\""13.0001566\"",\""display_name\"":\""Malmö, Malmö kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.75124775731483,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Malmö","{\""place_id\"":\""138291\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""26804505\"",\""boundingbox\"":[\""55.4452931\"",\""55.7652931\"",\""12.8401566\"",\""13.1601566\""],\""lat\"":\""55.6052931\"",\""lon\"":\""13.0001566\"",\""display_name\"":\""Malmö, Malmö kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.75124775731483,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1993","0"
"2013_4_3","Robin Stjernberg","sv.wikipedia.org/wiki/Robin_Stjernberg","Hässleholm","{\""place_id\"":\""316774\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""122713274\"",\""boundingbox\"":[\""56.117986\"",\""56.197986\"",\""13.7253328\"",\""13.8053328\""],\""lat\"":\""56.157986\"",\""lon\"":\""13.7653328\"",\""display_name\"":\""Hässleholm, Hässleholms kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.5710841177769,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1991","0"
"2013_4_5","Ralf Gyllenhammar","sv.wikipedia.org/wiki/Ralf_Gyllenhammar","Örgryte","{\""place_id\"":\""1450411\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""328996112\"",\""boundingbox\"":[\""57.6776681\"",\""57.7176681\"",\""11.9837036\"",\""12.0237036\""],\""lat\"":\""57.6976681\"",\""lon\"":\""12.0037036\"",\""display_name\"":\""Örgryte, Örgryte-Härlanda, Göteborg, Göteborgs kommun, Göteborgs och Bohus län, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""suburb\"",\""importance\"":0.36985522605481,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Vallentuna","{\""place_id\"":\""216105\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""38510292\"",\""boundingbox\"":[\""59.4932247\"",\""59.5732247\"",\""18.0364505\"",\""18.1164505\""],\""lat\"":\""59.5332247\"",\""lon\"":\""18.0764505\"",\""display_name\"":\""Vallentuna, Vallentuna kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","1966","0"
"2013_4_6","Behrang Miri & Loulou Lamotte & Oscar Zia","sv.wikipedia.org/wiki/Behrang_Miri & sv.wikipedia.org/wiki/Loulou_Lamotte & sv.wikipedia.org/wiki/Oscar_Zia","Lund","{\""place_id\"":\""127990931\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""2468628\"",\""boundingbox\"":[\""55.678392\"",\""55.7398345\"",\""13.1401854\"",\""13.263408\""],\""lat\"":\""55.7029296\"",\""lon\"":\""13.1929449\"",\""display_name\"":\""Lund, Lund Municipality, Skåne län, Götaland, Schweden\"",\""class\"":\""boundary\"",\""type\"":\""administrative\"",\""importance\"":0.69172748417765,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_boundary_administrative.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1984","0"
"2013_4_7","Terese Fredenwall","sv.wikipedia.org/wiki/Terese_Fredenwall","Täby","{\""place_id\"":\""162112\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""30097620\"",\""boundingbox\"":[\""59.39674\"",\""59.47674\"",\""18.01614\"",\""18.09614\""],\""lat\"":\""59.43674\"",\""lon\"":\""18.05614\"",\""display_name\"":\""Täby, Täby kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Johanneshov","{\""place_id\"":\""3888204\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""442567430\"",\""boundingbox\"":[\""59.2746981\"",\""59.3146981\"",\""18.0640975\"",\""18.1040975\""],\""lat\"":\""59.2946981\"",\""lon\"":\""18.0840975\"",\""display_name\"":\""Johanneshov, Stockholm, Stockholms kommun, Landskapet Södermanland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""suburb\"",\""importance\"":0.44170884311896,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","1986","0"
"2014_1_2","Mahan Moin","sv.wikipedia.org/wiki/Mahan_Moin","Teheran","{\""place_id\"":\""125561\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25960293\"",\""boundingbox\"":[\""35.5265107\"",\""35.8465107\"",\""51.2614589\"",\""51.5814589\""],\""lat\"":\""35.6865107\"",\""lon\"":\""51.4214589\"",\""display_name\"":\""Teheran, Iran\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.79426133004096,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Helsingborg","{\""place_id\"":\""109109\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""15412058\"",\""boundingbox\"":[\""55.8841984\"",\""56.2041984\"",\""12.5440684\"",\""12.8640684\""],\""lat\"":\""56.0441984\"",\""lon\"":\""12.7040684\"",\""display_name\"":\""Helsingborg, Helsingborgs kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.49196663985416,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1982","0"
"2014_1_3","Linus Svenning","sv.wikipedia.org/wiki/Linus_Svenning","Hörby","{\""place_id\"":\""318378\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""122723398\"",\""boundingbox\"":[\""55.8140136\"",\""55.8940136\"",\""13.6233304\"",\""13.7033304\""],\""lat\"":\""55.8540136\"",\""lon\"":\""13.6633304\"",\""display_name\"":\""Hörby, Hörby kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Hörby","{\""place_id\"":\""318378\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""122723398\"",\""boundingbox\"":[\""55.8140136\"",\""55.8940136\"",\""13.6233304\"",\""13.7033304\""],\""lat\"":\""55.8540136\"",\""lon\"":\""13.6633304\"",\""display_name\"":\""Hörby, Hörby kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","1990","0"
"2014_1_4","Elisa Lindström","sv.wikipedia.org/wiki/Elisa_Lindstr%C3%B6m","Töreboda","{\""place_id\"":\""147896\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""28197924\"",\""boundingbox\"":[\""58.6681061\"",\""58.7481061\"",\""14.0839738\"",\""14.1639738\""],\""lat\"":\""58.7081061\"",\""lon\"":\""14.1239738\"",\""display_name\"":\""Töreboda, Töreboda kommun, Skaraborgs län, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Skövde","{\""place_id\"":\""121941\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25508588\"",\""boundingbox\"":[\""58.3498453\"",\""58.4298453\"",\""13.8043792\"",\""13.8843792\""],\""lat\"":\""58.3898453\"",\""lon\"":\""13.8443792\"",\""display_name\"":\""Skövde, Skövde kommun, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","1991","0"
"2014_1_5","Alvaro Estrella","sv.wikipedia.org/wiki/Alvaro_Estrella","Sollentuna","{\""place_id\"":\""166936\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""31066580\"",\""boundingbox\"":[\""59.3893164\"",\""59.4693164\"",\""17.9100556\"",\""17.9900556\""],\""lat\"":\""59.4293164\"",\""lon\"":\""17.9500556\"",\""display_name\"":\""Sollentuna, Sollentuna kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Täby","{\""place_id\"":\""162112\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""30097620\"",\""boundingbox\"":[\""59.39674\"",\""59.47674\"",\""18.01614\"",\""18.09614\""],\""lat\"":\""59.43674\"",\""lon\"":\""18.05614\"",\""display_name\"":\""Täby, Täby kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.41,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","1980","0"
"2014_1_6","Ellen Benediktson","sv.wikipedia.org/wiki/Ellen_Benediktson","Limhamn","{\""place_id\"":\""22164286\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""2236207035\"",\""boundingbox\"":[\""55.5632831\"",\""55.6032831\"",\""12.9157813\"",\""12.9557813\""],\""lat\"":\""55.5832831\"",\""lon\"":\""12.9357813\"",\""display_name\"":\""Limhamn, Väster, Malmö, Malmö kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""suburb\"",\""importance\"":0.36,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Limhamn","{\""place_id\"":\""22164286\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""2236207035\"",\""boundingbox\"":[\""55.5632831\"",\""55.6032831\"",\""12.9157813\"",\""12.9557813\""],\""lat\"":\""55.5832831\"",\""lon\"":\""12.9357813\"",\""display_name\"":\""Limhamn, Väster, Malmö, Malmö kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""suburb\"",\""importance\"":0.36,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","1995","0"
"2014_1_7","Sylvester Schlegel","sv.wikipedia.org/wiki/Sylvester_Schlegel","Örebro","{\""place_id\"":\""151025\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""27593232\"",\""boundingbox\"":[\""59.1147378\"",\""59.4347378\"",\""15.0549988\"",\""15.3749988\""],\""lat\"":\""59.2747378\"",\""lon\"":\""15.2149988\"",\""display_name\"":\""Örebro, Örebro kommun, Landskapet Närke, Örebro län, Svealand, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.52097368711996,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Malmö","{\""place_id\"":\""138291\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""26804505\"",\""boundingbox\"":[\""55.4452931\"",\""55.7652931\"",\""12.8401566\"",\""13.1601566\""],\""lat\"":\""55.6052931\"",\""lon\"":\""13.0001566\"",\""display_name\"":\""Malmö, Malmö kommun, Skåne län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.75124775731483,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1976","0"
"2014_1_8","Helena Paparizou","sv.wikipedia.org/wiki/Helena_Paparizou","Borås","{\""place_id\"":\""16470159\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""1643360977\"",\""boundingbox\"":[\""57.5610853\"",\""57.8810853\"",\""12.7807248\"",\""13.1007248\""],\""lat\"":\""57.7210853\"",\""lon\"":\""12.9407248\"",\""display_name\"":\""Borås, Borås kommun, Västra Götalands län, Götaland, Schweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.64501452508368,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Athen","{\""place_id\"":\""102949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""441183\"",\""boundingbox\"":[\""37.8241493\"",\""38.1441493\"",\""23.5679843\"",\""23.8879843\""],\""lat\"":\""37.9841493\"",\""lon\"":\""23.7279843\"",\""display_name\"":\""Athen, Regional Unit of Central Athens, Verwaltungsregion Attika, Decentralized Administration of Attica, Griechenland\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.485,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1982","0"
